# timestep	eccentricity	obliquity	LSP 
-9643	8.88E-02	6.66E-01	1.30E+00
-9644	8.98E-02	6.66E-01	1.19E+00
-9645	9.07E-02	6.67E-01	1.08E+00
-9646	9.17E-02	6.67E-01	9.69E-01
-9647	9.27E-02	6.68E-01	8.60E-01
-9648	9.34E-02	6.68E-01	7.49E-01
-9649	9.44E-02	6.68E-01	6.41E-01
-9650	9.52E-02	6.68E-01	5.33E-01
-9651	9.62E-02	6.68E-01	4.24E-01
-9652	9.70E-02	6.68E-01	3.17E-01
-9653	9.78E-02	6.68E-01	2.11E-01
-9654	9.87E-02	6.68E-01	1.05E-01
-9655	9.93E-02	6.67E-01	6.28E+00
-9656	1.00E-01	6.67E-01	6.18E+00
-9657	1.01E-01	6.66E-01	6.07E+00
-9658	1.01E-01	6.65E-01	5.97E+00
-9659	1.02E-01	6.65E-01	5.86E+00
-9660	1.02E-01	6.64E-01	5.76E+00
-9661	1.03E-01	6.63E-01	5.65E+00
-9662	1.03E-01	6.63E-01	5.55E+00
-9663	1.03E-01	6.62E-01	5.44E+00
-9664	1.04E-01	6.61E-01	5.34E+00
-9665	1.04E-01	6.61E-01	5.23E+00
-9666	1.04E-01	6.60E-01	5.13E+00
-9667	1.05E-01	6.60E-01	5.03E+00
-9668	1.05E-01	6.59E-01	4.92E+00
-9669	1.05E-01	6.59E-01	4.82E+00
-9670	1.05E-01	6.58E-01	4.71E+00
-9671	1.05E-01	6.58E-01	4.61E+00
-9672	1.04E-01	6.58E-01	4.50E+00
-9673	1.04E-01	6.58E-01	4.39E+00
-9674	1.04E-01	6.58E-01	4.29E+00
-9675	1.04E-01	6.58E-01	4.18E+00
-9676	1.04E-01	6.58E-01	4.07E+00
-9677	1.03E-01	6.58E-01	3.96E+00
-9678	1.03E-01	6.59E-01	3.86E+00
-9679	1.02E-01	6.59E-01	3.75E+00
-9680	1.02E-01	6.60E-01	3.64E+00
-9681	1.01E-01	6.60E-01	3.53E+00
-9682	1.01E-01	6.61E-01	3.42E+00
-9683	9.98E-02	6.62E-01	3.30E+00
-9684	9.90E-02	6.63E-01	3.19E+00
-9685	9.83E-02	6.64E-01	3.08E+00
-9686	9.73E-02	6.65E-01	2.96E+00
-9687	9.65E-02	6.66E-01	2.85E+00
-9688	9.57E-02	6.67E-01	2.73E+00
-9689	9.47E-02	6.69E-01	2.61E+00
-9690	9.37E-02	6.70E-01	2.49E+00
-9691	9.28E-02	6.71E-01	2.37E+00
-9692	9.19E-02	6.72E-01	2.25E+00
-9693	9.07E-02	6.74E-01	2.12E+00
-9694	8.97E-02	6.75E-01	2.00E+00
-9695	8.86E-02	6.76E-01	1.87E+00
-9696	8.75E-02	6.77E-01	1.75E+00
-9697	8.65E-02	6.78E-01	1.62E+00
-9698	8.55E-02	6.79E-01	1.49E+00
-9699	8.46E-02	6.80E-01	1.35E+00
-9700	8.36E-02	6.81E-01	1.22E+00
-9701	8.28E-02	6.82E-01	1.09E+00
-9702	8.22E-02	6.83E-01	9.53E-01
-9703	8.13E-02	6.83E-01	8.15E-01
-9704	8.06E-02	6.84E-01	6.79E-01
-9705	8.00E-02	6.84E-01	5.41E-01
-9706	7.96E-02	6.84E-01	4.01E-01
-9707	7.91E-02	6.85E-01	2.60E-01
-9708	7.87E-02	6.85E-01	1.19E-01
-9709	7.85E-02	6.84E-01	6.26E+00
-9710	7.83E-02	6.84E-01	6.12E+00
-9711	7.84E-02	6.84E-01	5.98E+00
-9712	7.85E-02	6.83E-01	5.83E+00
-9713	7.88E-02	6.82E-01	5.69E+00
-9714	7.91E-02	6.81E-01	5.55E+00
-9715	7.95E-02	6.80E-01	5.41E+00
-9716	8.00E-02	6.79E-01	5.27E+00
-9717	8.06E-02	6.78E-01	5.13E+00
-9718	8.11E-02	6.77E-01	4.99E+00
-9719	8.18E-02	6.75E-01	4.86E+00
-9720	8.27E-02	6.74E-01	4.72E+00
-9721	8.35E-02	6.72E-01	4.58E+00
-9722	8.44E-02	6.71E-01	4.45E+00
-9723	8.55E-02	6.69E-01	4.32E+00
-9724	8.65E-02	6.67E-01	4.18E+00
-9725	8.76E-02	6.66E-01	4.05E+00
-9726	8.87E-02	6.64E-01	3.93E+00
-9727	8.99E-02	6.62E-01	3.80E+00
-9728	9.09E-02	6.60E-01	3.67E+00
-9729	9.19E-02	6.58E-01	3.55E+00
-9730	9.31E-02	6.56E-01	3.43E+00
-9731	9.41E-02	6.54E-01	3.30E+00
-9732	9.51E-02	6.53E-01	3.18E+00
-9733	9.60E-02	6.51E-01	3.06E+00
-9734	9.71E-02	6.49E-01	2.94E+00
-9735	9.79E-02	6.47E-01	2.82E+00
-9736	9.88E-02	6.46E-01	2.71E+00
-9737	9.98E-02	6.44E-01	2.59E+00
-9738	1.00E-01	6.43E-01	2.48E+00
-9739	1.01E-01	6.41E-01	2.36E+00
-9740	1.02E-01	6.40E-01	2.25E+00
-9741	1.03E-01	6.39E-01	2.14E+00
-9742	1.03E-01	6.38E-01	2.03E+00
-9743	1.03E-01	6.37E-01	1.92E+00
-9744	1.04E-01	6.36E-01	1.81E+00
-9745	1.04E-01	6.35E-01	1.70E+00
-9746	1.04E-01	6.35E-01	1.59E+00
-9747	1.05E-01	6.34E-01	1.48E+00
-9748	1.05E-01	6.33E-01	1.37E+00
-9749	1.05E-01	6.33E-01	1.27E+00
-9750	1.05E-01	6.32E-01	1.16E+00
-9751	1.05E-01	6.32E-01	1.05E+00
-9752	1.05E-01	6.32E-01	9.48E-01
-9753	1.05E-01	6.32E-01	8.43E-01
-9754	1.04E-01	6.32E-01	7.38E-01
-9755	1.04E-01	6.32E-01	6.32E-01
-9756	1.03E-01	6.31E-01	5.28E-01
-9757	1.03E-01	6.32E-01	4.23E-01
-9758	1.03E-01	6.32E-01	3.17E-01
-9759	1.02E-01	6.32E-01	2.12E-01
-9760	1.01E-01	6.32E-01	1.07E-01
-9761	1.01E-01	6.32E-01	3.25E-03
-9762	1.00E-01	6.32E-01	6.18E+00
-9763	9.93E-02	6.32E-01	6.08E+00
-9764	9.85E-02	6.32E-01	5.97E+00
-9765	9.77E-02	6.32E-01	5.87E+00
-9766	9.66E-02	6.32E-01	5.76E+00
-9767	9.57E-02	6.32E-01	5.66E+00
-9768	9.47E-02	6.32E-01	5.55E+00
-9769	9.35E-02	6.32E-01	5.45E+00
-9770	9.25E-02	6.32E-01	5.34E+00
-9771	9.14E-02	6.32E-01	5.24E+00
-9772	9.03E-02	6.32E-01	5.13E+00
-9773	8.92E-02	6.32E-01	5.02E+00
-9774	8.80E-02	6.31E-01	4.91E+00
-9775	8.69E-02	6.31E-01	4.81E+00
-9776	8.56E-02	6.31E-01	4.70E+00
-9777	8.43E-02	6.31E-01	4.59E+00
-9778	8.31E-02	6.30E-01	4.48E+00
-9779	8.18E-02	6.30E-01	4.37E+00
-9780	8.04E-02	6.30E-01	4.26E+00
-9781	7.91E-02	6.29E-01	4.15E+00
-9782	7.79E-02	6.29E-01	4.04E+00
-9783	7.66E-02	6.29E-01	3.92E+00
-9784	7.53E-02	6.28E-01	3.81E+00
-9785	7.42E-02	6.28E-01	3.69E+00
-9786	7.30E-02	6.28E-01	3.57E+00
-9787	7.18E-02	6.28E-01	3.46E+00
-9788	7.07E-02	6.28E-01	3.34E+00
-9789	6.96E-02	6.28E-01	3.22E+00
-9790	6.85E-02	6.28E-01	3.10E+00
-9791	6.74E-02	6.28E-01	2.97E+00
-9792	6.65E-02	6.28E-01	2.85E+00
-9793	6.55E-02	6.28E-01	2.72E+00
-9794	6.47E-02	6.29E-01	2.59E+00
-9795	6.39E-02	6.29E-01	2.46E+00
-9796	6.34E-02	6.30E-01	2.33E+00
-9797	6.27E-02	6.31E-01	2.19E+00
-9798	6.23E-02	6.32E-01	2.06E+00
-9799	6.21E-02	6.33E-01	1.92E+00
-9800	6.18E-02	6.34E-01	1.78E+00
-9801	6.16E-02	6.35E-01	1.65E+00
-9802	6.15E-02	6.37E-01	1.51E+00
-9803	6.17E-02	6.38E-01	1.37E+00
-9804	6.18E-02	6.40E-01	1.23E+00
-9805	6.21E-02	6.42E-01	1.09E+00
-9806	6.26E-02	6.44E-01	9.46E-01
-9807	6.33E-02	6.46E-01	8.03E-01
-9808	6.40E-02	6.48E-01	6.63E-01
-9809	6.50E-02	6.51E-01	5.23E-01
-9810	6.61E-02	6.53E-01	3.83E-01
-9811	6.71E-02	6.56E-01	2.46E-01
-9812	6.83E-02	6.58E-01	1.11E-01
-9813	6.98E-02	6.61E-01	6.26E+00
-9814	7.10E-02	6.64E-01	6.12E+00
-9815	7.23E-02	6.67E-01	5.99E+00
-9816	7.38E-02	6.69E-01	5.86E+00
-9817	7.54E-02	6.72E-01	5.73E+00
-9818	7.70E-02	6.75E-01	5.60E+00
-9819	7.86E-02	6.78E-01	5.47E+00
-9820	8.04E-02	6.80E-01	5.34E+00
-9821	8.21E-02	6.83E-01	5.21E+00
-9822	8.39E-02	6.85E-01	5.09E+00
-9823	8.57E-02	6.88E-01	4.96E+00
-9824	8.75E-02	6.90E-01	4.84E+00
-9825	8.91E-02	6.92E-01	4.71E+00
-9826	9.08E-02	6.94E-01	4.59E+00
-9827	9.27E-02	6.96E-01	4.47E+00
-9828	9.42E-02	6.98E-01	4.35E+00
-9829	9.58E-02	6.99E-01	4.23E+00
-9830	9.74E-02	7.01E-01	4.11E+00
-9831	9.90E-02	7.02E-01	3.99E+00
-9832	1.00E-01	7.03E-01	3.88E+00
-9833	1.02E-01	7.04E-01	3.76E+00
-9834	1.03E-01	7.04E-01	3.64E+00
-9835	1.04E-01	7.04E-01	3.52E+00
-9836	1.06E-01	7.04E-01	3.41E+00
-9837	1.07E-01	7.04E-01	3.29E+00
-9838	1.08E-01	7.03E-01	3.18E+00
-9839	1.09E-01	7.03E-01	3.06E+00
-9840	1.10E-01	7.01E-01	2.95E+00
-9841	1.11E-01	7.00E-01	2.83E+00
-9842	1.11E-01	6.98E-01	2.72E+00
-9843	1.12E-01	6.96E-01	2.60E+00
-9844	1.13E-01	6.94E-01	2.49E+00
-9845	1.13E-01	6.91E-01	2.38E+00
-9846	1.13E-01	6.89E-01	2.27E+00
-9847	1.14E-01	6.86E-01	2.15E+00
-9848	1.14E-01	6.83E-01	2.04E+00
-9849	1.13E-01	6.80E-01	1.93E+00
-9850	1.13E-01	6.76E-01	1.82E+00
-9851	1.13E-01	6.72E-01	1.71E+00
-9852	1.12E-01	6.69E-01	1.60E+00
-9853	1.12E-01	6.65E-01	1.48E+00
-9854	1.11E-01	6.61E-01	1.37E+00
-9855	1.11E-01	6.57E-01	1.26E+00
-9856	1.10E-01	6.52E-01	1.15E+00
-9857	1.09E-01	6.48E-01	1.04E+00
-9858	1.08E-01	6.44E-01	9.32E-01
-9859	1.07E-01	6.39E-01	8.21E-01
-9860	1.06E-01	6.35E-01	7.13E-01
-9861	1.05E-01	6.30E-01	6.06E-01
-9862	1.04E-01	6.25E-01	4.97E-01
-9863	1.03E-01	6.21E-01	3.89E-01
-9864	1.01E-01	6.16E-01	2.81E-01
-9865	9.98E-02	6.12E-01	1.73E-01
-9866	9.80E-02	6.07E-01	6.48E-02
-9867	9.65E-02	6.03E-01	6.24E+00
-9868	9.48E-02	5.99E-01	6.13E+00
-9869	9.30E-02	5.95E-01	6.02E+00
-9870	9.12E-02	5.92E-01	5.91E+00
-9871	8.94E-02	5.88E-01	5.80E+00
-9872	8.77E-02	5.85E-01	5.69E+00
-9873	8.57E-02	5.82E-01	5.58E+00
-9874	8.38E-02	5.79E-01	5.47E+00
-9875	8.20E-02	5.77E-01	5.36E+00
-9876	8.00E-02	5.74E-01	5.25E+00
-9877	7.81E-02	5.72E-01	5.14E+00
-9878	7.62E-02	5.71E-01	5.03E+00
-9879	7.44E-02	5.69E-01	4.91E+00
-9880	7.24E-02	5.68E-01	4.80E+00
-9881	7.06E-02	5.67E-01	4.68E+00
-9882	6.89E-02	5.66E-01	4.57E+00
-9883	6.70E-02	5.66E-01	4.45E+00
-9884	6.52E-02	5.66E-01	4.33E+00
-9885	6.34E-02	5.66E-01	4.21E+00
-9886	6.18E-02	5.66E-01	4.09E+00
-9887	6.01E-02	5.67E-01	3.96E+00
-9888	5.84E-02	5.68E-01	3.84E+00
-9889	5.70E-02	5.69E-01	3.71E+00
-9890	5.55E-02	5.70E-01	3.57E+00
-9891	5.43E-02	5.72E-01	3.44E+00
-9892	5.33E-02	5.74E-01	3.31E+00
-9893	5.23E-02	5.76E-01	3.17E+00
-9894	5.15E-02	5.78E-01	3.03E+00
-9895	5.08E-02	5.80E-01	2.89E+00
-9896	5.04E-02	5.83E-01	2.75E+00
-9897	4.99E-02	5.86E-01	2.61E+00
-9898	4.95E-02	5.88E-01	2.47E+00
-9899	4.93E-02	5.91E-01	2.33E+00
-9900	4.94E-02	5.94E-01	2.19E+00
-9901	4.94E-02	5.97E-01	2.05E+00
-9902	4.97E-02	6.00E-01	1.91E+00
-9903	5.01E-02	6.04E-01	1.77E+00
-9904	5.07E-02	6.07E-01	1.62E+00
-9905	5.13E-02	6.10E-01	1.49E+00
-9906	5.23E-02	6.13E-01	1.35E+00
-9907	5.32E-02	6.16E-01	1.21E+00
-9908	5.42E-02	6.20E-01	1.08E+00
-9909	5.54E-02	6.23E-01	9.51E-01
-9910	5.67E-02	6.26E-01	8.20E-01
-9911	5.79E-02	6.30E-01	6.91E-01
-9912	5.93E-02	6.33E-01	5.65E-01
-9913	6.07E-02	6.36E-01	4.41E-01
-9914	6.22E-02	6.39E-01	3.16E-01
-9915	6.38E-02	6.43E-01	1.93E-01
-9916	6.53E-02	6.46E-01	7.25E-02
-9917	6.71E-02	6.49E-01	6.24E+00
-9918	6.87E-02	6.52E-01	6.12E+00
-9919	7.05E-02	6.55E-01	6.00E+00
-9920	7.22E-02	6.58E-01	5.89E+00
-9921	7.38E-02	6.61E-01	5.77E+00
-9922	7.54E-02	6.64E-01	5.66E+00
-9923	7.71E-02	6.67E-01	5.55E+00
-9924	7.88E-02	6.70E-01	5.43E+00
-9925	8.03E-02	6.72E-01	5.32E+00
-9926	8.20E-02	6.75E-01	5.21E+00
-9927	8.36E-02	6.77E-01	5.10E+00
-9928	8.53E-02	6.80E-01	4.98E+00
-9929	8.69E-02	6.82E-01	4.87E+00
-9930	8.85E-02	6.85E-01	4.76E+00
-9931	9.01E-02	6.87E-01	4.65E+00
-9932	9.15E-02	6.89E-01	4.54E+00
-9933	9.30E-02	6.91E-01	4.44E+00
-9934	9.44E-02	6.93E-01	4.33E+00
-9935	9.56E-02	6.95E-01	4.22E+00
-9936	9.68E-02	6.97E-01	4.11E+00
-9937	9.79E-02	6.98E-01	4.00E+00
-9938	9.91E-02	7.00E-01	3.89E+00
-9939	1.00E-01	7.02E-01	3.78E+00
-9940	1.01E-01	7.03E-01	3.68E+00
-9941	1.02E-01	7.04E-01	3.57E+00
-9942	1.03E-01	7.05E-01	3.46E+00
-9943	1.03E-01	7.06E-01	3.35E+00
-9944	1.04E-01	7.07E-01	3.24E+00
-9945	1.05E-01	7.08E-01	3.13E+00
-9946	1.05E-01	7.08E-01	3.02E+00
-9947	1.05E-01	7.09E-01	2.91E+00
-9948	1.06E-01	7.09E-01	2.80E+00
-9949	1.06E-01	7.09E-01	2.69E+00
-9950	1.06E-01	7.08E-01	2.58E+00
-9951	1.06E-01	7.08E-01	2.47E+00
-9952	1.06E-01	7.07E-01	2.35E+00
-9953	1.06E-01	7.06E-01	2.24E+00
-9954	1.06E-01	7.05E-01	2.13E+00
-9955	1.06E-01	7.03E-01	2.02E+00
-9956	1.05E-01	7.02E-01	1.91E+00
-9957	1.05E-01	7.00E-01	1.79E+00
-9958	1.04E-01	6.98E-01	1.68E+00
-9959	1.03E-01	6.96E-01	1.57E+00
-9960	1.02E-01	6.93E-01	1.45E+00
-9961	1.01E-01	6.91E-01	1.34E+00
-9962	1.00E-01	6.88E-01	1.22E+00
-9963	9.88E-02	6.85E-01	1.10E+00
-9964	9.76E-02	6.81E-01	9.87E-01
-9965	9.64E-02	6.78E-01	8.69E-01
-9966	9.51E-02	6.74E-01	7.49E-01
-9967	9.38E-02	6.70E-01	6.31E-01
-9968	9.25E-02	6.65E-01	5.13E-01
-9969	9.11E-02	6.61E-01	3.91E-01
-9970	8.96E-02	6.56E-01	2.72E-01
-9971	8.80E-02	6.51E-01	1.53E-01
-9972	8.65E-02	6.45E-01	3.19E-02
-9973	8.48E-02	6.40E-01	6.19E+00
-9974	8.31E-02	6.34E-01	6.07E+00
-9975	8.13E-02	6.29E-01	5.95E+00
-9976	7.95E-02	6.23E-01	5.82E+00
-9977	7.77E-02	6.17E-01	5.70E+00
-9978	7.59E-02	6.11E-01	5.57E+00
-9979	7.43E-02	6.05E-01	5.44E+00
-9980	7.24E-02	5.99E-01	5.31E+00
-9981	7.07E-02	5.93E-01	5.18E+00
-9982	6.91E-02	5.87E-01	5.05E+00
-9983	6.76E-02	5.81E-01	4.91E+00
-9984	6.60E-02	5.75E-01	4.78E+00
-9985	6.46E-02	5.69E-01	4.64E+00
-9986	6.34E-02	5.63E-01	4.51E+00
-9987	6.22E-02	5.58E-01	4.37E+00
-9988	6.11E-02	5.52E-01	4.23E+00
-9989	6.02E-02	5.47E-01	4.10E+00
-9990	5.93E-02	5.42E-01	3.96E+00
-9991	5.84E-02	5.37E-01	3.82E+00
-9992	5.77E-02	5.33E-01	3.69E+00
-9993	5.71E-02	5.29E-01	3.55E+00
-9994	5.65E-02	5.25E-01	3.41E+00
-9995	5.59E-02	5.21E-01	3.27E+00
-9996	5.56E-02	5.18E-01	3.13E+00
-9997	5.55E-02	5.16E-01	2.99E+00
-9998	5.54E-02	5.14E-01	2.85E+00
-9999	5.55E-02	5.12E-01	2.71E+00
-10000	5.60E-02	5.11E-01	2.58E+00
-10001	5.64E-02	5.10E-01	2.44E+00
-10002	5.70E-02	5.10E-01	2.31E+00
-10003	5.77E-02	5.11E-01	2.19E+00
-10004	5.84E-02	5.11E-01	2.06E+00
-10005	5.91E-02	5.13E-01	1.94E+00
-10006	5.99E-02	5.14E-01	1.82E+00
-10007	6.07E-02	5.17E-01	1.70E+00
-10008	6.14E-02	5.19E-01	1.58E+00
-10009	6.21E-02	5.23E-01	1.47E+00
-10010	6.29E-02	5.26E-01	1.35E+00
-10011	6.37E-02	5.30E-01	1.23E+00
-10012	6.45E-02	5.34E-01	1.12E+00
-10013	6.54E-02	5.39E-01	1.01E+00
-10014	6.65E-02	5.44E-01	8.93E-01
-10015	6.73E-02	5.49E-01	7.81E-01
-10016	6.84E-02	5.55E-01	6.70E-01
-10017	6.95E-02	5.61E-01	5.60E-01
-10018	7.05E-02	5.67E-01	4.50E-01
-10019	7.14E-02	5.73E-01	3.44E-01
-10020	7.25E-02	5.80E-01	2.37E-01
-10021	7.36E-02	5.87E-01	1.30E-01
-10022	7.45E-02	5.94E-01	2.38E-02
-10023	7.54E-02	6.01E-01	6.20E+00
-10024	7.64E-02	6.08E-01	6.10E+00
-10025	7.73E-02	6.15E-01	5.99E+00
-10026	7.80E-02	6.22E-01	5.89E+00
-10027	7.88E-02	6.29E-01	5.79E+00
-10028	7.96E-02	6.36E-01	5.68E+00
-10029	8.02E-02	6.43E-01	5.58E+00
-10030	8.08E-02	6.49E-01	5.47E+00
-10031	8.16E-02	6.56E-01	5.37E+00
-10032	8.20E-02	6.62E-01	5.26E+00
-10033	8.26E-02	6.69E-01	5.16E+00
-10034	8.33E-02	6.75E-01	5.05E+00
-10035	8.39E-02	6.80E-01	4.94E+00
-10036	8.45E-02	6.86E-01	4.84E+00
-10037	8.50E-02	6.91E-01	4.73E+00
-10038	8.58E-02	6.96E-01	4.62E+00
-10039	8.63E-02	7.01E-01	4.52E+00
-10040	8.68E-02	7.06E-01	4.41E+00
-10041	8.73E-02	7.10E-01	4.31E+00
-10042	8.77E-02	7.14E-01	4.21E+00
-10043	8.78E-02	7.18E-01	4.10E+00
-10044	8.80E-02	7.21E-01	4.00E+00
-10045	8.83E-02	7.25E-01	3.89E+00
-10046	8.81E-02	7.28E-01	3.78E+00
-10047	8.81E-02	7.30E-01	3.68E+00
-10048	8.81E-02	7.32E-01	3.57E+00
-10049	8.80E-02	7.34E-01	3.46E+00
-10050	8.79E-02	7.36E-01	3.35E+00
-10051	8.77E-02	7.37E-01	3.24E+00
-10052	8.77E-02	7.38E-01	3.13E+00
-10053	8.75E-02	7.38E-01	3.02E+00
-10054	8.72E-02	7.38E-01	2.91E+00
-10055	8.71E-02	7.38E-01	2.80E+00
-10056	8.68E-02	7.37E-01	2.69E+00
-10057	8.64E-02	7.36E-01	2.58E+00
-10058	8.60E-02	7.35E-01	2.47E+00
-10059	8.56E-02	7.34E-01	2.35E+00
-10060	8.50E-02	7.32E-01	2.24E+00
-10061	8.44E-02	7.30E-01	2.13E+00
-10062	8.40E-02	7.27E-01	2.01E+00
-10063	8.31E-02	7.25E-01	1.90E+00
-10064	8.24E-02	7.22E-01	1.78E+00
-10065	8.16E-02	7.19E-01	1.66E+00
-10066	8.07E-02	7.16E-01	1.54E+00
-10067	7.97E-02	7.13E-01	1.42E+00
-10068	7.86E-02	7.09E-01	1.30E+00
-10069	7.76E-02	7.05E-01	1.18E+00
-10070	7.65E-02	7.01E-01	1.06E+00
-10071	7.54E-02	6.97E-01	9.30E-01
-10072	7.44E-02	6.92E-01	8.04E-01
-10073	7.34E-02	6.88E-01	6.73E-01
-10074	7.24E-02	6.83E-01	5.44E-01
-10075	7.15E-02	6.78E-01	4.14E-01
-10076	7.07E-02	6.73E-01	2.82E-01
-10077	6.96E-02	6.68E-01	1.50E-01
-10078	6.88E-02	6.63E-01	1.86E-02
-10079	6.79E-02	6.57E-01	6.17E+00
-10080	6.70E-02	6.52E-01	6.03E+00
-10081	6.60E-02	6.46E-01	5.90E+00
-10082	6.51E-02	6.40E-01	5.76E+00
-10083	6.43E-02	6.35E-01	5.62E+00
-10084	6.35E-02	6.29E-01	5.48E+00
-10085	6.28E-02	6.23E-01	5.33E+00
-10086	6.23E-02	6.17E-01	5.19E+00
-10087	6.18E-02	6.11E-01	5.04E+00
-10088	6.14E-02	6.06E-01	4.90E+00
-10089	6.13E-02	6.00E-01	4.75E+00
-10090	6.13E-02	5.94E-01	4.61E+00
-10091	6.12E-02	5.88E-01	4.46E+00
-10092	6.13E-02	5.83E-01	4.32E+00
-10093	6.16E-02	5.77E-01	4.18E+00
-10094	6.19E-02	5.71E-01	4.03E+00
-10095	6.23E-02	5.66E-01	3.89E+00
-10096	6.28E-02	5.60E-01	3.75E+00
-10097	6.34E-02	5.55E-01	3.61E+00
-10098	6.40E-02	5.49E-01	3.48E+00
-10099	6.48E-02	5.44E-01	3.34E+00
-10100	6.56E-02	5.39E-01	3.21E+00
-10101	6.62E-02	5.34E-01	3.08E+00
-10102	6.70E-02	5.30E-01	2.95E+00
-10103	6.77E-02	5.25E-01	2.82E+00
-10104	6.87E-02	5.21E-01	2.70E+00
-10105	6.94E-02	5.17E-01	2.57E+00
-10106	7.03E-02	5.13E-01	2.44E+00
-10107	7.13E-02	5.10E-01	2.32E+00
-10108	7.23E-02	5.07E-01	2.20E+00
-10109	7.33E-02	5.04E-01	2.08E+00
-10110	7.44E-02	5.01E-01	1.97E+00
-10111	7.55E-02	4.99E-01	1.85E+00
-10112	7.64E-02	4.98E-01	1.74E+00
-10113	7.74E-02	4.96E-01	1.64E+00
-10114	7.83E-02	4.95E-01	1.53E+00
-10115	7.90E-02	4.94E-01	1.42E+00
-10116	7.96E-02	4.94E-01	1.32E+00
-10117	8.02E-02	4.94E-01	1.21E+00
-10118	8.08E-02	4.95E-01	1.11E+00
-10119	8.11E-02	4.96E-01	1.01E+00
-10120	8.15E-02	4.97E-01	9.04E-01
-10121	8.20E-02	4.99E-01	8.01E-01
-10122	8.22E-02	5.02E-01	6.98E-01
-10123	8.25E-02	5.04E-01	5.96E-01
-10124	8.30E-02	5.08E-01	4.95E-01
-10125	8.32E-02	5.11E-01	3.92E-01
-10126	8.34E-02	5.15E-01	2.92E-01
-10127	8.37E-02	5.20E-01	1.92E-01
-10128	8.39E-02	5.25E-01	9.23E-02
-10129	8.39E-02	5.30E-01	6.28E+00
-10130	8.40E-02	5.36E-01	6.18E+00
-10131	8.41E-02	5.42E-01	6.08E+00
-10132	8.40E-02	5.49E-01	5.98E+00
-10133	8.39E-02	5.55E-01	5.88E+00
-10134	8.36E-02	5.62E-01	5.79E+00
-10135	8.35E-02	5.69E-01	5.69E+00
-10136	8.30E-02	5.77E-01	5.59E+00
-10137	8.26E-02	5.84E-01	5.49E+00
-10138	8.21E-02	5.92E-01	5.39E+00
-10139	8.15E-02	6.00E-01	5.29E+00
-10140	8.07E-02	6.08E-01	5.19E+00
-10141	8.01E-02	6.16E-01	5.09E+00
-10142	7.95E-02	6.24E-01	4.98E+00
-10143	7.87E-02	6.32E-01	4.88E+00
-10144	7.82E-02	6.40E-01	4.77E+00
-10145	7.76E-02	6.48E-01	4.67E+00
-10146	7.70E-02	6.56E-01	4.56E+00
-10147	7.64E-02	6.64E-01	4.46E+00
-10148	7.59E-02	6.72E-01	4.35E+00
-10149	7.53E-02	6.80E-01	4.25E+00
-10150	7.46E-02	6.88E-01	4.14E+00
-10151	7.39E-02	6.95E-01	4.04E+00
-10152	7.33E-02	7.02E-01	3.94E+00
-10153	7.23E-02	7.09E-01	3.83E+00
-10154	7.13E-02	7.16E-01	3.73E+00
-10155	7.04E-02	7.23E-01	3.62E+00
-10156	6.93E-02	7.29E-01	3.51E+00
-10157	6.82E-02	7.35E-01	3.40E+00
-10158	6.72E-02	7.40E-01	3.29E+00
-10159	6.62E-02	7.45E-01	3.18E+00
-10160	6.51E-02	7.50E-01	3.07E+00
-10161	6.41E-02	7.54E-01	2.95E+00
-10162	6.32E-02	7.58E-01	2.84E+00
-10163	6.23E-02	7.61E-01	2.72E+00
-10164	6.14E-02	7.64E-01	2.60E+00
-10165	6.05E-02	7.67E-01	2.48E+00
-10166	5.98E-02	7.69E-01	2.36E+00
-10167	5.89E-02	7.70E-01	2.24E+00
-10168	5.82E-02	7.71E-01	2.12E+00
-10169	5.75E-02	7.72E-01	2.00E+00
-10170	5.67E-02	7.72E-01	1.87E+00
-10171	5.60E-02	7.72E-01	1.75E+00
-10172	5.53E-02	7.71E-01	1.62E+00
-10173	5.45E-02	7.70E-01	1.50E+00
-10174	5.36E-02	7.68E-01	1.37E+00
-10175	5.28E-02	7.66E-01	1.24E+00
-10176	5.21E-02	7.64E-01	1.10E+00
-10177	5.13E-02	7.60E-01	9.62E-01
-10178	5.06E-02	7.57E-01	8.22E-01
-10179	5.00E-02	7.53E-01	6.79E-01
-10180	4.97E-02	7.49E-01	5.32E-01
-10181	4.94E-02	7.44E-01	3.83E-01
-10182	4.93E-02	7.39E-01	2.36E-01
-10183	4.95E-02	7.33E-01	8.67E-02
-10184	4.96E-02	7.27E-01	6.22E+00
-10185	5.00E-02	7.21E-01	6.08E+00
-10186	5.04E-02	7.14E-01	5.93E+00
-10187	5.08E-02	7.07E-01	5.79E+00
-10188	5.12E-02	7.00E-01	5.64E+00
-10189	5.17E-02	6.92E-01	5.50E+00
-10190	5.23E-02	6.85E-01	5.36E+00
-10191	5.27E-02	6.77E-01	5.21E+00
-10192	5.33E-02	6.69E-01	5.07E+00
-10193	5.40E-02	6.60E-01	4.93E+00
-10194	5.49E-02	6.52E-01	4.78E+00
-10195	5.59E-02	6.44E-01	4.64E+00
-10196	5.70E-02	6.35E-01	4.50E+00
-10197	5.83E-02	6.27E-01	4.36E+00
-10198	5.96E-02	6.19E-01	4.23E+00
-10199	6.09E-02	6.10E-01	4.09E+00
-10200	6.25E-02	6.02E-01	3.97E+00
-10201	6.40E-02	5.93E-01	3.84E+00
